student_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
STU00557,3,4,1,3,2,1,2,2,2,3
STU00558,5,2,1,5,4,1,2,2,3,4
STU00559,5,2,2,2,2,3,1,2,2,3
STU00560,1,2,2,4,4,2,1,2,2,4
STU00561,2,2,2,2,3,2,1,3,2,5
STU00562,4,2,1,4,4,2,2,2,1,5
STU00563,5,4,2,4,4,3,2,1,1,4
STU00564,4,3,2,3,4,3,1,2,2,3
STU00565,2,2,1,3,3,4,2,2,1,4
STU00566,2,2,1,2,3,4,2,1,2,2
STU00567,4,1,2,2,3,1,2,2,2,5
STU00568,2,1,2,3,1,2,2,2,4,5
STU00569,4,4,2,5,4,4,2,2,2,4
STU00570,4,4,2,2,2,3,1,2,2,5
STU00571,3,2,2,2,2,1,1,2,2,4
STU00572,1,4,1,1,2,3,2,2,2,3
STU00573,5,5,2,4,2,2,2,2,2,5
STU00574,3,2,2,3,3,3,1,2,1,4
STU00575,1,1,1,4,4,2,2,1,2,4
STU00576,1,2,2,1,1,2,2,3,4,4
STU00577,5,1,2,3,4,3,1,2,2,4
STU00578,4,4,2,4,4,4,2,2,2,4
STU00579,5,3,2,3,5,2,1,1,2,4
STU00580,4,2,1,3,4,2,1,2,2,4
STU00581,3,2,2,1,3,3,2,4,2,5
STU00582,3,1,1,2,2,1,1,2,1,4
STU00583,1,4,2,2,2,2,2,2,2,3
STU00584,5,2,4,4,4,3,2,2,2,4
STU00585,5,4,2,4,5,4,2,2,2,4
STU00586,4,1,1,2,4,5,2,2,1,4
STU00587,5,4,2,5,4,4,1,2,2,5
STU00588,3,3,2,1,2,1,2,2,4,5
STU00589,5,3,2,3,2,5,2,2,2,5
STU00590,4,3,2,4,4,5,1,2,2,5
STU00591,3,1,2,2,3,3,1,1,4,2
STU00592,4,3,1,2,2,2,1,2,2,5
STU00593,4,4,2,2,1,3,2,2,2,4
STU00594,4,4,2,2,2,3,1,2,2,5
STU00595,1,4,1,2,2,2,2,2,2,1
STU00596,4,4,1,4,4,4,2,2,2,4
STU00597,1,2,2,3,4,2,2,1,3,4
STU00598,3,1,2,2,3,3,2,4,2,2
STU00599,5,4,2,5,5,2,1,2,2,4
STU00600,4,3,2,5,5,3,1,2,2,3
STU00601,2,2,1,2,1,2,2,4,1,3
STU00602,4,3,2,4,3,4,1,2,1,5
STU00603,1,4,2,2,2,2,2,2,2,4
STU00604,5,5,2,5,5,1,1,2,2,5
STU00605,3,5,2,2,2,2,2,2,2,4
STU00606,2,2,2,4,4,1,2,2,1,4
STU00607,2,2,1,2,3,2,2,4,2,4
STU00608,2,4,1,2,1,1,2,1,2,3
STU00609,4,4,2,4,3,3,1,2,2,5
STU00610,1,4,2,2,3,2,2,2,2,3
STU00611,5,4,2,4,5,4,1,2,2,5
STU00612,1,2,2,2,2,1,2,2,4,4
STU00613,1,3,2,2,1,2,2,2,4,4
STU00614,4,4,2,3,2,2,2,2,4,4
STU00615,4,5,2,2,2,3,2,2,2,5
STU00616,3,2,1,4,4,2,2,2,2,2
STU00617,3,2,2,2,2,2,2,1,4,4
STU00618,4,4,2,5,4,5,2,2,2,5
STU00619,4,3,2,2,3,4,2,2,2,3
STU00620,1,2,2,2,4,1,1,2,2,4
STU00621,4,4,2,3,4,5,2,2,2,5
STU00622,1,3,1,1,2,4,2,1,2,2
STU00623,1,2,2,5,5,3,1,2,2,3
STU00624,5,3,2,4,2,4,1,2,1,4
STU00625,3,2,2,3,5,3,2,2,2,4
STU00626,2,2,2,4,3,1,1,2,2,5
STU00627,1,2,3,2,2,4,2,2,1,5
STU00628,5,5,2,5,3,2,2,2,2,5
STU00629,4,5,2,2,2,4,1,2,2,5
STU00630,2,2,2,2,4,2,2,1,2,4
STU00631,1,2,1,2,2,4,2,2,2,3
STU00632,3,4,2,2,2,3,1,2,2,3
STU00633,1,2,2,3,4,2,2,2,2,5
STU00634,2,2,2,2,3,2,2,2,3,4
STU00635,2,2,1,5,4,2,2,1,2,5
STU00636,2,1,1,3,3,4,2,2,2,5
STU00637,4,1,2,5,4,2,2,1,2,4
STU00638,2,1,3,4,2,2,2,3,4,4
STU00639,5,4,2,4,5,4,2,2,2,5
STU00640,2,4,2,1,2,2,2,2,1,3
STU00641,3,3,2,4,4,2,1,2,2,5
STU00642,2,2,1,1,2,2,1,4,2,3
STU00643,3,4,2,2,2,2,2,2,2,5
STU00644,4,3,2,2,2,5,2,2,2,5
STU00645,4,4,2,5,4,2,1,2,2,5
STU00646,1,1,1,2,3,2,1,2,1,3
STU00647,3,3,1,4,2,2,2,2,2,4
STU00648,4,3,2,1,2,2,1,2,2,5
STU00649,5,3,2,4,4,3,1,2,2,4
STU00650,5,4,2,5,5,4,2,2,2,3
STU00651,5,4,2,4,3,3,1,2,2,3
STU00652,1,1,2,3,4,2,2,2,2,3
STU00653,5,4,2,2,2,4,1,1,2,5
STU00654,1,1,2,4,4,2,1,2,2,3
STU00655,4,3,2,3,4,3,2,2,2,4
STU00656,3,2,2,2,3,2,2,3,1,4
STU00657,3,2,2,2,2,3,2,2,4,4
STU00658,4,5,2,2,2,3,2,2,2,5
STU00659,1,1,2,2,5,2,1,2,3,4
STU00660,4,4,1,1,2,1,2,2,2,3
STU00661,2,1,2,2,2,5,2,2,2,4
STU00662,4,4,2,2,3,2,2,2,2,3
STU00663,5,5,1,2,2,4,2,2,2,4
STU00664,5,4,1,5,4,4,2,2,2,5
STU00665,3,1,2,3,3,2,2,1,2,5
STU00666,1,4,2,2,2,2,2,2,2,3
STU00667,1,2,1,4,4,2,1,2,2,3
STU00668,2,2,1,2,3,1,1,2,2,3
STU00669,1,1,2,1,2,1,1,1,2,4
STU00670,2,5,2,2,2,4,2,2,2,5
STU00671,3,2,2,2,3,3,2,1,2,4
STU00672,4,2,3,1,4,1,2,3,2,5
STU00673,5,5,2,4,4,2,1,2,2,5
STU00674,1,2,3,2,5,1,2,3,4,5
STU00675,5,2,2,4,4,4,2,2,2,5
STU00676,4,3,2,5,5,3,1,2,2,3
STU00677,1,2,2,4,4,2,1,2,2,4
STU00678,4,5,1,2,4,2,2,2,2,5
STU00679,3,2,1,2,1,2,1,2,1,3
STU00680,5,5,2,4,5,4,1,2,2,4
STU00681,2,4,2,2,3,2,2,2,2,2
STU00682,1,4,1,1,1,1,2,2,2,2
STU00683,3,2,2,2,3,2,2,2,4,3
STU00684,3,3,2,3,2,4,2,2,1,4
STU00685,2,3,2,2,2,2,1,2,2,4
STU00686,3,1,2,5,4,3,2,2,1,5
STU00687,5,3,2,2,2,1,1,2,2,5
STU00688,2,2,2,4,4,2,2,2,1,4
STU00689,1,2,3,2,2,2,2,3,2,4
STU00690,1,1,2,2,4,2,2,4,2,5
STU00691,1,2,1,2,2,2,1,1,2,4
STU00692,4,5,2,4,4,2,2,2,2,5
STU00693,1,4,2,2,2,2,2,2,2,3
STU00694,3,2,2,4,4,3,2,2,2,4
STU00695,5,4,2,2,2,3,1,2,2,5
STU00696,4,5,2,4,2,4,2,2,2,5
STU00697,2,2,2,3,4,2,2,1,1,2
STU00698,1,1,1,2,4,2,1,2,2,4
STU00699,2,2,1,3,4,2,1,2,2,4
STU00700,5,4,1,4,4,4,2,2,1,4
STU00701,2,1,1,1,3,2,1,2,3,2
STU00702,1,4,2,1,4,2,2,3,1,3
STU00703,4,2,2,2,2,2,1,2,2,3
STU00704,1,4,2,2,2,2,2,1,2,4
STU00705,1,2,4,2,3,2,2,2,2,4
STU00706,5,1,2,5,5,1,2,1,3,5
STU00707,3,3,2,2,2,4,2,2,1,4
STU00708,4,4,2,3,4,2,1,2,2,4
STU00709,1,2,1,2,2,2,2,2,2,4
STU00710,3,2,2,2,2,1,1,2,2,4
STU00711,1,2,2,2,2,1,1,4,3,4
STU00712,4,3,2,2,2,4,2,1,2,4
STU00713,4,3,2,4,2,2,2,2,4,5
STU00714,1,1,2,2,2,2,1,2,2,2
STU00715,5,3,2,4,4,2,2,2,1,5
STU00716,4,4,1,2,4,2,1,2,3,4
STU00717,2,2,3,4,5,2,1,4,3,5
STU00718,1,2,1,3,4,2,1,1,3,3
STU00719,2,1,1,4,4,2,1,2,2,3
STU00720,5,4,2,2,2,4,1,2,2,5
STU00721,5,3,1,5,4,3,1,2,2,5
STU00722,4,3,2,3,3,4,1,2,2,4
STU00723,4,5,2,3,2,3,2,1,2,4
STU00724,5,4,2,5,5,4,2,2,2,5
STU00725,4,3,2,3,4,4,2,2,4,5
STU00726,2,2,2,3,3,4,2,2,3,4
STU00727,2,2,2,2,2,1,1,2,2,4
STU00728,2,1,2,2,4,4,2,2,2,4
STU00729,4,3,1,4,4,4,2,2,2,4
STU00730,2,1,2,2,1,2,2,2,4,4
STU00731,4,5,2,2,2,4,2,2,2,5
STU00732,1,1,1,2,4,2,1,2,2,5
STU00733,2,4,2,1,2,4,1,2,2,5
STU00734,5,5,1,5,5,2,2,2,2,5
STU00735,2,2,1,1,3,2,2,2,4,2
STU00736,4,3,4,2,2,3,2,2,2,5
STU00737,1,1,2,2,3,2,1,2,3,4
STU00738,2,2,1,4,4,2,2,2,2,4
STU00739,1,4,3,2,4,2,2,2,1,5
STU00740,3,2,1,2,3,4,2,1,3,5
STU00741,4,2,4,2,4,2,2,5,2,5
STU00742,5,3,2,5,4,5,2,2,2,5
STU00743,5,4,2,5,5,4,2,2,4,5
STU00744,4,5,2,3,2,2,1,2,2,4
STU00745,4,4,2,4,4,4,2,2,2,4
STU00746,5,2,3,4,5,2,2,3,4,5
STU00747,2,2,3,2,2,4,2,3,2,4
STU00748,5,5,2,3,2,3,2,2,2,5
STU00749,4,2,2,2,3,4,1,2,2,3
STU00750,1,4,2,2,1,1,2,2,2,5
STU00751,3,3,2,3,4,2,2,1,4,3
STU00752,1,2,2,2,5,2,1,2,2,3
STU00753,3,1,2,2,3,3,1,2,1,5
STU00754,5,5,2,2,5,4,2,2,2,4
STU00755,3,5,2,3,2,1,2,2,2,2
STU00756,1,4,2,1,1,2,2,2,1,4
STU00757,1,1,2,4,4,2,1,2,2,3
STU00758,3,2,1,3,3,4,1,1,2,4
STU00759,2,2,2,3,4,2,1,1,1,4
STU00760,2,3,1,3,4,1,1,1,2,2
STU00761,4,5,2,2,2,3,2,2,2,4
STU00762,2,2,3,5,5,1,1,3,2,4
STU00763,3,3,2,4,4,2,2,2,2,4
STU00764,3,3,1,3,4,2,2,1,1,5
STU00765,4,5,2,2,1,4,1,2,2,5
STU00766,1,4,2,2,2,1,2,2,3,4
STU00767,5,3,2,5,4,4,1,2,2,5
STU00768,5,5,2,4,4,3,1,2,2,4
STU00769,4,3,2,4,2,3,1,1,2,5
STU00770,5,5,1,5,2,5,1,2,2,5
STU00771,3,2,1,3,4,2,2,2,2,4
STU00772,4,5,2,2,2,3,2,2,2,4
STU00773,3,2,2,4,4,3,2,2,2,2
STU00774,2,2,2,2,3,2,2,1,2,4
STU00775,2,2,3,4,4,2,2,3,2,4
STU00776,5,3,1,5,4,4,2,2,2,3
STU00777,3,2,3,2,3,1,1,3,2,5
STU00778,5,5,1,2,2,4,1,2,2,5
STU00779,2,2,2,2,2,4,2,2,2,2
STU00780,4,4,2,3,4,4,2,2,2,5
STU00781,4,2,4,1,4,4,2,4,1,4
STU00782,1,1,2,3,2,4,2,3,1,4
STU00783,4,4,2,2,2,4,2,2,1,4
STU00784,2,4,1,2,2,2,2,1,2,4
STU00785,3,2,2,2,2,2,2,4,2,4
STU00786,3,2,1,2,3,2,2,2,2,4
STU00787,4,5,2,2,2,4,2,2,2,5
STU00788,1,1,2,2,2,2,1,5,2,3
STU00789,4,4,2,3,2,4,2,2,2,4
STU00790,2,2,2,3,4,2,1,2,2,4
STU00791,5,4,2,5,4,5,2,2,2,5
STU00792,1,2,2,2,3,1,2,2,4,4
STU00793,3,2,2,1,3,1,1,2,2,4
STU00794,3,5,2,2,2,3,2,2,2,3
STU00795,1,4,1,2,3,2,2,1,2,3
STU00796,4,4,2,2,2,2,2,2,1,3
STU00797,2,4,2,1,2,1,2,2,2,4
STU00798,3,3,2,2,2,4,2,2,2,5
STU00799,5,4,2,5,4,4,1,2,2,5
STU00800,2,2,2,3,3,2,1,2,2,4
STU00801,1,2,4,1,2,2,2,2,3,2
STU00802,5,3,2,5,4,2,2,2,2,4
STU00803,1,2,1,2,2,4,2,2,2,2
STU00804,3,2,3,2,3,2,1,2,1,5
STU00805,2,4,2,2,2,2,2,2,2,4
STU00806,4,5,2,4,2,2,2,2,2,5
STU00807,4,5,2,2,2,3,1,2,1,3
STU00808,5,5,2,2,2,3,2,2,2,5
STU00809,1,2,3,1,5,2,2,3,4,4
STU00810,1,2,2,2,4,1,1,3,2,2
STU00811,2,2,1,1,2,1,1,2,2,2
STU00812,1,4,2,2,1,2,2,3,2,4
STU00813,3,2,1,4,4,2,1,1,2,2
STU00814,2,2,1,1,4,2,1,2,2,3
STU00815,4,2,4,3,4,2,2,3,4,5
STU00816,3,4,1,1,2,2,2,2,2,3
STU00817,2,1,1,4,4,1,2,2,2,4
STU00818,3,4,1,3,3,2,2,1,2,4
STU00819,5,4,2,5,4,2,2,2,2,4
STU00820,3,4,2,3,3,2,2,1,1,4
STU00821,4,3,2,3,4,2,1,2,2,5
STU00822,5,4,1,4,4,4,2,1,2,3
STU00823,4,3,2,2,3,5,2,2,2,5
STU00824,5,5,2,2,4,4,1,2,2,4
STU00825,1,2,1,4,4,1,2,2,3,4
STU00826,4,4,2,2,2,3,2,2,2,4
STU00827,5,4,1,4,5,2,1,2,2,4
STU00828,2,1,2,4,4,2,1,2,2,4
STU00829,4,2,2,1,3,1,2,4,3,3
STU00830,1,4,1,2,2,2,2,2,2,3
STU00831,5,2,2,3,3,2,1,2,2,5
STU00832,1,2,1,1,2,2,1,2,4,3
STU00833,1,1,2,4,4,2,2,2,1,4
STU00834,1,2,2,1,3,2,2,4,2,4
STU00835,1,2,2,2,5,1,1,2,1,5
STU00836,4,4,1,3,4,3,2,2,1,3
STU00837,3,2,2,2,2,1,2,1,4,4
STU00838,3,2,1,3,3,4,2,2,3,3
STU00839,4,3,4,1,2,2,2,2,2,3
STU00840,4,2,2,4,2,2,1,1,2,4
STU00841,3,3,2,2,1,4,2,2,1,4
STU00842,4,1,2,1,3,2,1,2,2,5
STU00843,1,1,2,2,2,1,2,4,2,4
STU00844,4,5,2,1,2,4,1,2,2,5
STU00845,5,3,2,5,5,4,2,2,2,5
STU00846,2,2,2,2,2,2,2,1,2,4
STU00847,4,4,1,4,3,4,1,2,2,4
STU00848,1,4,3,1,4,2,2,4,4,4
STU00849,1,1,2,3,3,1,2,4,2,5
STU00850,5,3,2,4,2,4,1,2,2,5
STU00851,1,2,2,1,2,2,2,2,4,5
STU00852,2,2,2,4,4,2,2,4,2,4
STU00853,1,2,2,1,1,1,1,4,2,4
STU00854,1,2,1,4,4,2,1,2,2,3
STU00855,2,1,2,2,2,2,2,1,4,5
STU00856,4,2,2,4,2,2,1,2,2,5
STU00857,4,5,2,2,2,2,2,2,2,3
STU00858,2,1,2,2,4,2,1,2,2,4
STU00859,3,4,2,3,3,3,2,2,2,3
STU00860,3,2,2,2,3,4,2,2,1,4
STU00861,4,4,2,3,4,4,2,2,2,5
STU00862,2,2,2,2,3,4,2,2,3,4
STU00863,1,2,2,3,4,2,1,2,2,5
STU00864,3,2,2,2,3,2,1,2,2,5
STU00865,3,2,1,2,2,4,2,2,2,5
STU00866,5,4,4,4,4,5,1,2,2,5
STU00867,4,3,2,4,2,4,2,2,2,5
STU00868,2,1,1,1,3,4,2,2,2,3
STU00869,5,4,1,4,5,5,2,2,1,5
STU00870,1,2,2,4,4,2,2,3,2,4
STU00871,2,2,4,1,3,2,2,1,2,4
STU00872,4,3,1,2,2,4,1,2,2,3
STU00873,2,4,2,1,3,2,2,2,2,3
STU00874,4,4,2,2,4,2,2,2,2,4
STU00875,2,2,2,4,4,2,2,2,2,4
STU00876,3,5,2,3,2,2,1,2,2,2
STU00877,2,1,2,2,2,4,2,2,2,3
STU00878,4,4,2,4,2,3,2,2,4,5
STU00879,5,5,2,2,2,2,1,2,1,5
STU00880,3,4,1,2,2,3,2,1,2,3
STU00881,2,4,3,3,2,2,2,3,2,4
STU00882,5,5,2,2,2,4,2,1,2,4
STU00883,4,3,2,2,3,3,1,2,2,4
STU00884,3,1,2,4,4,2,1,2,2,2
STU00885,4,2,2,4,3,2,1,4,3,5
STU00886,4,3,2,5,5,4,2,2,2,5
STU00887,1,2,2,2,3,2,1,2,2,5
STU00888,2,3,2,3,4,2,1,1,1,4
STU00889,2,2,2,4,4,2,2,2,1,2
STU00890,2,4,1,2,3,3,2,2,1,2
STU00891,2,1,2,3,4,1,1,2,2,3
STU00892,2,2,2,2,5,2,1,2,1,5
STU00893,4,3,2,3,3,5,2,2,2,5
STU00894,5,5,2,2,2,4,2,2,2,5
STU00895,4,4,1,3,1,4,2,2,2,4
STU00896,2,2,2,1,2,2,1,2,2,4
STU00897,1,2,2,1,2,2,1,1,2,4
STU00898,2,4,2,1,2,1,2,2,2,4
STU00899,4,5,1,2,2,3,1,2,2,5
STU00900,5,3,2,5,5,4,2,2,2,5
STU00901,1,2,3,1,3,2,1,2,2,4
STU00902,1,2,3,2,3,2,2,3,4,4
STU00903,4,4,1,1,2,3,2,2,2,5
STU00904,1,1,2,3,2,4,2,2,3,4
STU00905,4,3,2,3,2,4,2,2,2,5
STU00906,2,4,2,2,2,1,2,2,2,4
STU00907,4,4,2,1,2,4,1,2,2,4
STU00908,5,5,2,2,4,4,1,2,1,4
STU00909,2,2,2,3,4,1,2,3,3,5
STU00910,4,2,1,4,2,5,2,1,2,4
STU00911,5,4,1,4,4,5,2,2,2,5
STU00912,4,3,2,4,5,2,1,1,2,4
STU00913,2,2,2,1,2,2,2,2,4,4
STU00914,2,5,2,2,2,1,2,2,2,4
STU00915,1,1,2,3,5,2,1,2,2,5
STU00916,4,4,2,5,4,1,2,2,2,5
STU00917,3,2,2,1,1,4,2,2,2,5
STU00918,5,5,2,2,2,5,2,2,2,5
STU00919,4,5,1,3,2,4,2,2,1,5
STU00920,5,5,2,2,2,3,2,2,2,5
STU00921,3,3,2,5,4,2,2,2,2,5
STU00922,5,5,2,4,5,4,2,2,2,5
STU00923,5,4,4,3,2,2,2,1,2,5
STU00924,1,4,2,2,1,2,2,2,2,5
STU00925,2,5,1,1,2,2,2,1,2,3
STU00926,1,2,1,2,4,1,1,2,2,3
STU00927,5,2,2,3,5,2,1,2,2,5
STU00928,1,2,2,2,1,1,1,2,1,4
STU00929,2,4,2,2,1,2,2,2,1,4
STU00930,3,4,2,3,3,2,2,2,1,4
STU00931,4,4,2,3,3,2,2,2,1,4
STU00932,5,5,2,2,2,4,2,2,2,5
STU00933,1,2,2,2,3,2,2,2,4,3
STU00934,3,3,2,4,4,3,1,1,1,3
STU00935,4,3,1,4,4,3,2,2,2,5
STU00936,4,3,2,3,4,4,1,2,2,5
STU00937,3,4,2,4,2,2,2,1,1,4
STU00938,2,2,2,4,4,1,2,2,2,4
STU00939,5,5,1,2,5,2,1,2,2,5
STU00940,5,5,1,2,4,2,1,2,1,4
STU00941,3,2,1,4,4,2,1,1,2,4
STU00942,4,3,2,4,4,4,1,2,2,5
STU00943,3,3,2,1,3,4,2,2,2,3
STU00944,2,2,1,4,4,1,1,2,1,3
STU00945,4,3,2,3,4,4,1,2,1,5
STU00946,3,4,2,2,3,2,2,2,3,5
STU00947,1,2,2,3,4,2,1,2,2,4
STU00948,1,2,2,2,1,1,2,2,4,5
STU00949,3,2,2,3,3,2,2,2,2,5
STU00950,5,3,2,3,4,4,2,2,2,4
STU00951,2,1,2,2,3,2,2,3,2,3
STU00952,2,1,2,3,4,2,1,1,2,4
STU00953,1,3,1,2,3,2,2,1,4,4
STU00954,3,1,2,5,4,2,2,2,1,2
STU00955,1,1,3,3,4,2,1,2,3,5
STU00956,1,4,2,2,2,2,2,1,2,4
STU00957,3,2,3,4,4,2,2,3,2,4
STU00958,4,4,1,3,2,5,2,2,2,4
STU00959,2,4,2,2,3,2,2,2,2,5
STU00960,5,5,2,2,2,5,2,1,2,5
STU00961,2,1,2,4,4,1,2,1,1,4
STU00962,2,2,2,3,3,4,2,2,2,4
STU00963,4,3,2,2,2,3,2,2,4,4
STU00964,5,4,2,5,2,5,1,2,2,5
STU00965,3,2,2,3,2,3,2,2,4,5
STU00966,2,4,3,1,2,1,2,2,1,3
STU00967,2,2,2,2,2,4,2,2,2,4
STU00968,2,2,1,2,3,2,2,1,2,3
STU00969,4,3,2,4,4,3,2,2,2,5
STU00970,3,3,1,1,2,4,2,2,2,2
STU00971,5,4,2,5,4,2,1,1,2,5
STU00972,2,2,1,2,3,1,2,2,2,4
STU00973,1,2,2,3,2,2,2,4,2,2
STU00974,4,3,4,4,4,3,2,2,2,3
STU00975,1,4,1,2,3,2,2,2,2,1
STU00976,2,3,2,3,2,4,2,2,2,3
STU00977,4,4,3,4,2,4,2,3,2,5
STU00978,1,2,2,2,2,1,1,4,2,5
STU00979,2,4,2,2,2,2,2,3,2,4
STU00980,4,5,2,1,3,2,2,2,2,5
STU00981,5,4,2,2,2,3,2,2,2,4
STU00982,5,5,2,5,5,2,2,2,2,4
STU00983,1,3,2,2,2,2,1,2,2,4
STU00984,2,4,2,5,5,3,2,2,2,5
STU00985,1,2,2,2,2,4,2,2,3,3
STU00986,4,5,2,2,2,3,2,2,1,4
STU00987,2,2,2,2,2,5,2,2,5,4
STU00988,5,4,2,2,4,5,2,2,2,5
STU00989,2,2,3,3,1,4,2,3,2,5
STU00990,1,4,1,1,2,2,2,1,2,2
STU00991,1,2,1,1,2,1,2,1,4,3
STU00992,2,2,2,3,2,4,2,3,2,3
STU00993,5,4,1,5,4,1,2,4,2,5
STU00994,2,4,3,2,5,2,2,4,3,4
STU00995,3,3,2,1,3,4,2,2,2,5
STU00996,2,4,1,2,2,2,2,2,2,4
STU00997,3,2,2,4,4,1,2,2,1,5
STU00998,1,2,1,2,3,2,2,2,2,3
STU00999,2,2,2,1,2,2,1,4,2,4
STU01000,5,5,2,4,2,2,1,2,2,5
STU01001,5,5,2,2,2,4,1,2,1,5
STU01002,3,4,2,2,4,2,2,2,2,5
STU01003,4,2,2,5,4,4,2,2,2,4
STU01004,4,1,2,3,1,2,1,2,3,5
STU01005,3,2,2,2,3,2,2,1,2,4
STU01006,3,1,2,2,2,4,2,2,2,4
STU01007,1,2,1,2,2,2,2,2,4,3
STU01008,1,2,1,1,2,4,2,2,2,3
STU01009,4,3,2,5,4,4,2,2,1,5
STU01010,1,2,2,2,2,2,1,4,2,3
STU01011,3,3,2,2,2,2,1,2,2,5
STU01012,1,2,2,2,2,1,2,3,2,3
STU01013,3,2,2,1,2,2,2,1,4,5
STU01014,1,2,1,3,5,1,1,2,3,5
STU01015,1,3,1,2,2,4,2,2,2,3
STU01016,3,4,2,3,2,3,1,2,2,5
STU01017,2,2,2,2,2,4,2,2,2,4
STU01018,3,4,2,3,3,3,2,2,1,2
STU01019,4,5,2,2,2,4,1,2,2,5
STU01020,5,5,2,5,5,5,1,2,2,5
STU01021,2,5,2,2,2,3,2,1,2,4
STU01022,5,4,2,4,5,5,1,2,1,5
STU01023,1,2,1,2,2,2,1,2,2,1
STU01024,2,3,1,2,2,4,2,2,1,2
STU01025,5,2,2,4,5,3,2,2,2,5
STU01026,1,2,1,4,4,2,2,2,2,5
STU01027,1,2,2,4,4,2,1,2,1,5
STU01028,4,5,2,4,2,2,1,2,2,5
STU01029,1,1,2,2,3,2,2,2,4,3
STU01030,1,2,1,2,1,2,2,2,4,4
STU01031,2,2,1,4,4,2,2,2,2,3
STU01032,2,2,2,2,4,2,1,2,2,3
STU01033,4,5,2,2,2,4,2,2,2,5
STU01034,5,4,2,3,2,5,2,2,2,4
STU01035,2,1,2,4,4,1,2,2,2,4
STU01036,4,5,2,4,3,2,2,2,2,5
STU01037,4,4,2,3,2,4,1,2,2,4
STU01038,2,4,1,2,2,1,2,1,3,4
STU01039,1,1,4,2,3,2,2,2,2,4
STU01040,4,2,1,5,4,2,2,2,2,3
STU01041,2,4,2,1,3,2,2,2,2,4
STU01042,2,2,2,2,5,2,1,2,2,4
STU01043,3,4,2,3,3,3,2,2,2,3
STU01044,1,2,3,2,5,2,2,3,4,5
STU01045,1,2,2,1,4,1,1,1,2,5
STU01046,3,4,1,2,2,3,2,2,2,3
STU01047,3,4,1,3,3,2,1,2,2,3
STU01048,5,4,2,4,5,2,2,2,2,4
STU01049,5,5,2,1,2,2,2,2,2,5
STU01050,4,4,2,2,2,4,2,2,2,5
STU01051,3,3,1,2,2,5,2,2,2,5
STU01052,1,1,2,4,4,2,2,2,2,4
STU01053,1,1,3,2,2,1,2,2,4,4
STU01054,3,3,2,3,5,2,1,2,2,3
STU01055,4,4,2,3,3,1,1,2,2,4
STU01056,5,4,1,2,2,4,1,2,2,3
STU01057,1,2,3,2,2,2,1,5,4,5
STU01058,4,4,2,2,2,2,1,2,2,5
STU01059,3,2,1,2,2,3,2,2,4,3
STU01060,2,2,4,2,2,2,2,3,2,1
STU01061,4,3,2,4,2,5,2,2,2,5
STU01062,4,3,2,3,4,1,1,2,2,4
STU01063,3,2,2,3,4,3,2,2,2,5
STU01064,1,2,2,3,5,2,1,2,2,3
STU01065,2,4,2,2,5,1,2,2,4,5
STU01066,5,4,2,2,3,5,2,2,2,4
STU01067,2,1,2,1,2,4,2,2,2,4
STU01068,4,2,2,2,2,4,1,2,1,4
STU01069,2,3,1,2,3,2,1,4,2,4
STU01070,1,2,2,2,2,3,1,2,2,5
STU01071,1,2,2,5,4,2,2,2,2,5
STU01072,2,2,1,4,5,2,1,1,2,4
STU01073,1,2,3,1,1,4,2,3,2,4
STU01074,3,2,3,2,2,4,2,3,2,5
STU01075,2,4,2,1,3,2,2,2,2,4
STU01076,1,4,2,1,2,1,2,3,2,3
STU01077,3,1,2,4,4,2,2,1,2,5
STU01078,1,2,3,2,4,2,1,3,2,5
STU01079,4,3,1,3,1,4,2,2,2,3
STU01080,3,2,2,2,1,3,1,2,2,5
STU01081,1,1,2,2,2,4,2,2,3,4
STU01082,3,4,2,2,3,2,2,2,2,4
STU01083,5,3,2,2,2,4,2,2,2,5
STU01084,1,2,3,2,2,2,2,4,2,3
STU01085,4,3,2,3,3,5,2,2,2,5
STU01086,1,2,2,1,2,1,1,2,2,3
STU01087,1,2,1,2,1,4,2,2,2,1
STU01088,5,5,2,4,5,2,1,2,2,5
STU01089,2,4,2,2,3,2,1,2,2,3
STU01090,4,2,1,3,2,2,1,1,2,4
STU01091,1,4,2,2,2,2,2,2,2,3
STU01092,1,4,1,2,2,1,2,1,3,3
STU01093,2,1,2,2,4,2,2,3,2,5
STU01094,1,3,2,2,3,1,2,4,2,4
STU01095,1,2,2,2,5,2,1,1,3,4
STU01096,4,5,2,4,2,4,2,2,2,4
STU01097,4,5,2,2,2,4,1,2,2,4
STU01098,2,2,2,2,3,2,2,2,4,4
STU01099,3,2,2,2,3,2,1,2,2,4
STU01100,2,4,2,2,2,4,2,2,2,4
STU01101,4,4,1,4,4,2,2,2,2,4
STU01102,2,1,2,3,4,2,1,2,2,4
STU01103,3,2,1,2,3,1,2,2,4,4
STU01104,4,3,2,4,4,3,1,2,2,5
STU01105,3,3,4,4,4,3,2,2,2,5
STU01106,5,5,2,5,5,5,1,2,2,5
STU01107,5,4,2,4,5,4,1,2,2,5
STU01108,2,2,2,2,2,2,1,2,2,2
STU01109,2,2,3,2,4,4,2,3,3,3
STU01110,4,4,2,3,5,3,2,2,2,5
STU01111,2,1,2,4,4,2,2,1,3,3
STU01112,3,4,1,2,2,2,2,2,2,3
STU01113,4,5,1,2,2,3,2,2,2,5
STU01114,2,1,1,4,5,1,1,2,2,4
