student_id,skill,experience_level
STU00217,Analytical Thinking,1
STU00217,HTML,1
STU00218,Git,5
STU00218,MS Office,5
STU00218,Programming Fundamentals,5
STU00218,Python,5
STU00218,Docker,4
STU00218,JavaScript,4
STU00218,Linux,4
STU00219,CSS,4
STU00219,Git,3
STU00219,MS Office,3
STU00219,Problem Solving,3
STU00219,REST APIs,2
STU00220,Linux,4
STU00220,MS Office,3
STU00220,Problem Solving,3
STU00220,Programming Fundamentals,3
STU00220,Java,2
STU00221,Programming Fundamentals,4
STU00221,SQL,4
STU00221,Computer Basics,3
STU00221,HTML,3
STU00221,Java,2
STU00222,Mathematics,2
STU00222,Business Communication,1
STU00222,Computer Basics,1
STU00222,UI Design,1
STU00223,SQL,3
STU00223,Communication,2
STU00223,Computer Basics,2
STU00223,MS Office,2
STU00223,Presentation Skills,1
STU00223,UI Design,1
STU00224,Python,5
STU00224,Statistics,4
STU00224,Git,3
STU00224,Internet & Web,3
STU00224,HTML,2
STU00224,Machine Learning,2
STU00224,NumPy,2
STU00225,Computer Basics,3
STU00225,Internet & Web,3
STU00225,Java,3
STU00225,MS Office,3
STU00225,React,2
STU00226,Python,5
STU00226,Statistics,5
STU00226,Git,4
STU00226,MS Office,4
STU00226,HTML,3
STU00226,JavaScript,3
STU00226,Machine Learning,3
STU00227,Internet & Web,5
STU00227,Problem Solving,5
STU00227,REST APIs,5
STU00227,SQL,5
STU00227,CSS,4
STU00227,Java,4
STU00227,Linux,4
STU00228,Git,3
STU00228,JavaScript,3
STU00228,Problem Solving,3
STU00228,Python,3
STU00228,React,2
STU00229,Financial Analysis,2
STU00229,Computer Basics,1
STU00229,HTML,1
STU00229,Power BI,1
STU00230,Power BI,2
STU00230,SQL,2
STU00230,Communication,1
STU00230,MS Office,1
STU00231,Git,5
STU00231,Internet & Web,5
STU00231,Programming Fundamentals,5
STU00231,SQL,5
STU00231,CSS,4
STU00231,Linux,4
STU00231,Machine Learning,4
STU00232,Database Basics,4
STU00232,CSS,3
STU00232,Git,3
STU00232,Programming Fundamentals,3
STU00232,Cloud Basics,2
STU00233,Business Communication,4
STU00233,Computer Basics,3
STU00233,Internet & Web,3
STU00233,Problem Solving,3
STU00233,Business Analytics Basics,2
STU00233,Presentation Skills,2
STU00233,UI Design,2
STU00234,Communication,1
STU00234,Computer Basics,1
STU00234,MS Office,1
STU00234,UI Design,1
STU00235,Excel,2
STU00235,Internet & Web,2
STU00235,MS Office,2
STU00235,Python,2
STU00236,Programming Fundamentals,4
STU00236,MS Office,3
STU00236,Problem Solving,3
STU00236,React,3
STU00236,Docker,2
STU00237,Business Communication,1
STU00237,MS Office,1
STU00237,Machine Learning,1
STU00237,Problem Solving,1
STU00238,Computer Basics,2
STU00238,Internet & Web,2
STU00238,Business Communication,1
STU00239,HTML,2
STU00239,Communication,1
STU00239,MS Office,1
STU00239,UI Design,1
STU00240,Computer Basics,3
STU00240,Data Visualization,3
STU00240,Internet & Web,3
STU00240,Problem Solving,3
STU00240,HTML,2
STU00240,JavaScript,2
STU00240,Linux,2
STU00241,Excel,3
STU00241,Power BI,3
STU00241,Internet & Web,2
STU00241,MS Office,2
STU00241,Presentation Skills,1
STU00241,UI Design,1
STU00242,Communication,1
STU00242,Internet & Web,1
STU00242,UI Design,1
STU00243,Data Structures,5
STU00243,Programming Fundamentals,5
STU00243,Computer Basics,4
STU00243,Data Visualization,4
STU00243,NumPy,3
STU00243,Pandas,3
STU00243,REST APIs,3
STU00244,Communication,2
STU00244,Internet & Web,1
STU00244,MS Office,1
STU00244,UI Design,1
STU00245,Business Communication,2
STU00245,Business Analytics Basics,1
STU00245,Computer Basics,1
STU00245,MS Office,1
STU00245,Redux,1
STU00245,UI Design,1
STU00246,Analytical Thinking,3
STU00246,Computer Basics,2
STU00246,MS Office,2
STU00246,Node.js,2
STU00247,Python,4
STU00247,Computer Basics,3
STU00247,REST APIs,3
STU00247,SQL,3
STU00247,CSS,2
STU00247,Docker,2
STU00247,Java,2
STU00248,Git,4
STU00248,Computer Basics,3
STU00248,Java,3
STU00248,Problem Solving,3
STU00248,CSS,2
STU00249,Business Communication,2
STU00249,MS Office,1
STU00249,Presentation Skills,1
STU00249,Problem Solving,1
STU00250,Networking,3
STU00250,Computer Basics,2
STU00250,Internet & Web,2
STU00250,OOP,2
STU00250,Pandas,1
STU00251,OOP,3
STU00251,Computer Basics,2
STU00251,Problem Solving,2
STU00251,React,2
STU00251,Azure,1
STU00252,Computer Basics,3
STU00252,Internet & Web,3
STU00252,Problem Solving,3
STU00252,Python,3
STU00252,JavaScript,2
STU00252,Node.js,2
STU00252,React,2
STU00253,Computer Basics,1
STU00253,Figma,1
STU00253,MS Office,1
STU00253,Problem Solving,1
STU00254,Operating Systems,4
STU00254,Programming Fundamentals,4
STU00254,Git,3
STU00254,HTML,3
STU00254,REST APIs,2
STU00255,Business Communication,5
STU00255,Excel,5
STU00255,Internet & Web,5
STU00255,Statistics,5
STU00255,HTML,4
STU00255,Linux,4
STU00255,REST APIs,4
STU00256,OOP,4
STU00256,Computer Basics,3
STU00256,Git,3
STU00256,HTML,3
STU00256,Internet & Web,3
STU00256,Docker,2
STU00256,JavaScript,2
STU00257,Git,4
STU00257,Statistics,4
STU00257,Excel,3
STU00257,Problem Solving,3
STU00257,HTML,2
STU00257,NumPy,2
STU00257,REST APIs,2
STU00258,Excel,3
STU00258,HTML,3
STU00258,Internet & Web,3
STU00258,MS Office,3
STU00258,Python,3
STU00258,Linux,2
STU00258,Pandas,2
STU00259,OOP,4
STU00259,HTML,3
STU00259,MS Office,3
STU00259,Programming Fundamentals,3
STU00259,Cloud Basics,2
STU00260,Python,4
STU00260,Computer Basics,3
STU00260,Internet & Web,3
STU00260,Node.js,3
STU00260,Linux,2
STU00261,Excel,2
STU00261,Problem Solving,2
STU00261,Communication,1
STU00262,Statistics,3
STU00262,Problem Solving,2
STU00262,Power BI,1
STU00262,Testing Basics,1
STU00263,Communication,4
STU00263,Computer Basics,4
STU00263,MS Office,4
STU00263,SQL,4
STU00263,Business Analytics Basics,3
STU00263,Presentation Skills,3
STU00263,Testing Basics,3
STU00264,Communication,3
STU00264,Docker,3
STU00264,Git,3
STU00264,Problem Solving,3
STU00264,React,2
STU00265,Business Communication,1
STU00265,Computer Basics,1
STU00265,Internet & Web,1
STU00265,UI Design,1
STU00266,Creativity,2
STU00266,Figma,2
STU00266,MS Office,2
STU00266,Problem Solving,2
STU00266,Power BI,1
STU00267,Mathematics,2
STU00267,Computer Basics,1
STU00267,Power BI,1
STU00267,UI Design,1
STU00268,Pandas,4
STU00268,Computer Basics,3
STU00268,MS Office,3
STU00268,SQL,3
STU00268,CSS,2
STU00268,Linux,2
STU00268,REST APIs,2
STU00269,Python,4
STU00269,Cloud Basics,3
STU00269,Computer Basics,3
STU00269,SQL,3
STU00269,Docker,2
STU00270,Excel,4
STU00270,Power BI,4
STU00270,Communication,3
STU00270,Problem Solving,3
STU00270,Business Analytics Basics,2
STU00270,Testing Basics,2
STU00270,UI Design,2
STU00271,Operating Systems,4
STU00271,Programming Fundamentals,3
STU00271,Python,3
STU00271,REST APIs,3
STU00271,React,2
STU00272,Computer Basics,1
STU00272,MS Office,1
STU00272,Programming Fundamentals,1
STU00272,Testing Basics,1
STU00273,Computer Basics,3
STU00273,Problem Solving,3
STU00273,Programming Fundamentals,3
STU00273,REST APIs,3
STU00273,JavaScript,2
STU00274,Analytical Thinking,3
STU00274,Computer Basics,3
STU00274,Internet & Web,3
STU00274,MS Office,3
STU00274,JavaScript,2
STU00274,Linux,2
STU00274,React,2
STU00275,Cloud Basics,1
STU00275,Communication,1
STU00275,SQL,1
STU00275,Testing Basics,1
STU00276,Data Structures,3
STU00276,Communication,2
STU00276,JavaScript,2
STU00276,MS Office,2
STU00277,Python,4
STU00277,Data Visualization,3
STU00277,Git,3
STU00277,MS Office,3
STU00277,Linux,2
STU00277,Machine Learning,2
STU00277,REST APIs,2
STU00278,Computer Basics,1
STU00278,Power BI,1
STU00278,Problem Solving,1
STU00278,UI Design,1
STU00279,Python,3
STU00279,Cloud Basics,2
STU00279,Problem Solving,2
STU00279,Programming Fundamentals,2
STU00279,CSS,1
STU00279,HTML,1
STU00279,Power BI,1
STU00280,Business Communication,4
STU00280,Excel,4
STU00280,Internet & Web,3
STU00280,SQL,3
STU00280,Business Analytics Basics,2
STU00280,Git,2
STU00280,Presentation Skills,2
STU00280,UI Design,2
STU00281,Algorithms,4
STU00281,Data Structures,4
STU00281,MS Office,3
STU00281,Programming Fundamentals,3
STU00281,HTML,2
STU00281,JavaScript,2
STU00281,REST APIs,2
STU00282,Communication,1
STU00282,MS Office,1
STU00282,Problem Solving,1
STU00282,Testing Basics,1
STU00283,Computer Basics,2
STU00283,Git,2
STU00283,JavaScript,2
STU00283,MS Office,2
STU00284,Communication,1
STU00284,Data Visualization,1
STU00284,MS Office,1
STU00284,Problem Solving,1
STU00284,Testing Basics,1
STU00284,UI Design,1
STU00285,Communication,2
STU00285,MS Office,1
STU00285,Testing Basics,1
STU00286,Computer Basics,2
STU00286,Internet & Web,2
STU00286,HTML,1
STU00287,Analytical Thinking,2
STU00287,Communication,1
STU00287,Problem Solving,1
STU00287,UI Design,1
STU00288,Database Basics,3
STU00288,Operating Systems,3
STU00288,CSS,2
STU00288,Programming Fundamentals,2
STU00288,Pandas,1
STU00289,Communication,1
STU00289,Power BI,1
STU00289,Problem Solving,1
STU00290,Financial Analysis,2
STU00290,MS Office,1
STU00290,Testing Basics,1
STU00290,UI Design,1
STU00291,Problem Solving,3
STU00291,Communication,2
STU00291,Git,2
STU00291,UI Design,2
STU00292,Database Basics,4
STU00292,Git,4
STU00292,Internet & Web,3
STU00292,Linux,3
STU00292,Problem Solving,3
STU00292,Docker,2
STU00292,Node.js,2
STU00293,Excel,2
STU00293,Internet & Web,2
STU00293,SQL,2
STU00293,Statistics,2
STU00293,Pandas,1
STU00294,Communication,2
STU00294,Computer Basics,2
STU00294,MS Office,2
STU00294,Power BI,2
STU00295,Analytical Thinking,2
STU00295,Communication,1
STU00295,Computer Basics,1
STU00295,Testing Basics,1
STU00296,Analytical Thinking,3
STU00296,Internet & Web,3
STU00296,MS Office,3
STU00296,REST APIs,3
STU00296,JavaScript,2
STU00297,Business Communication,2
STU00297,Communication,1
STU00297,Power BI,1
STU00297,Problem Solving,1
STU00298,Git,3
STU00298,Internet & Web,3
STU00298,JavaScript,3
STU00298,Programming Fundamentals,3
STU00299,Analytical Thinking,3
STU00299,Computer Basics,3
STU00299,MS Office,3
STU00299,SQL,3
STU00299,Business Analytics Basics,2
STU00299,UI Design,2
STU00300,OOP,2
STU00300,Computer Basics,1
STU00300,JavaScript,1
STU00300,SQL,1
STU00301,Communication,1
STU00301,Computer Basics,1
STU00301,UI Design,1
STU00302,Pandas,4
STU00302,Statistics,4
STU00302,Data Visualization,3
STU00302,Internet & Web,3
STU00302,CSS,2
STU00302,HTML,2
STU00302,NumPy,2
STU00303,OOP,4
STU00303,Programming Fundamentals,4
STU00303,Problem Solving,3
STU00303,React,3
STU00303,JavaScript,2
STU00304,MS Office,2
STU00304,HTML,1
STU00304,Problem Solving,1
STU00305,Computer Basics,2
STU00305,Git,2
STU00305,MS Office,2
STU00305,SQL,2
STU00306,Business Communication,1
STU00306,Communication,1
STU00306,Internet & Web,1
STU00306,UI Design,1
STU00307,Programming Fundamentals,5
STU00307,Data Visualization,4
STU00307,Git,4
STU00307,Internet & Web,4
STU00307,CSS,3
STU00307,Linux,3
STU00307,REST APIs,3
STU00308,Python,4
STU00308,Git,3
STU00308,Node.js,3
STU00308,Problem Solving,3
STU00308,Docker,2
STU00309,Business Communication,4
STU00309,Power BI,4
STU00309,Analytical Thinking,3
STU00309,Communication,3
STU00309,Business Analytics Basics,2
STU00309,Presentation Skills,2
STU00310,Business Communication,1
STU00310,Communication,1
STU00310,Excel,1
STU00310,Problem Solving,1
STU00311,Algorithms,4
STU00311,Cloud Basics,3
STU00311,Internet & Web,3
STU00311,Programming Fundamentals,3
STU00311,Docker,2
STU00312,Data Visualization,3
STU00312,MS Office,3
STU00312,Problem Solving,3
STU00312,Statistics,3
STU00312,CSS,2
STU00312,JavaScript,2
STU00312,REST APIs,2
STU00313,Programming Fundamentals,5
STU00313,Internet & Web,4
STU00313,MS Office,4
STU00313,Problem Solving,4
STU00313,CSS,3
STU00313,Docker,3
STU00313,JavaScript,3
STU00314,Git,2
STU00314,Problem Solving,2
STU00314,Python,2
STU00314,Testing Basics,2
STU00315,Python,2
STU00315,Statistics,2
STU00315,Problem Solving,1
STU00315,Testing Basics,1
STU00316,Communication,2
STU00316,MS Office,2
STU00316,UI Design,2
STU00317,Internet & Web,1
STU00317,MS Office,1
STU00317,Power BI,1
STU00317,Programming Fundamentals,1
STU00318,Python,5
STU00318,Statistics,5
STU00318,Internet & Web,4
STU00318,SQL,4
STU00318,CSS,3
STU00318,JavaScript,3
STU00318,NumPy,3
STU00319,Programming Fundamentals,5
STU00319,Database Basics,4
STU00319,Analytical Thinking,3
STU00319,Node.js,3
STU00319,HTML,2
STU00320,Programming Fundamentals,5
STU00320,Python,4
STU00320,Internet & Web,3
STU00320,REST APIs,3
STU00320,React,2
STU00321,Business Communication,3
STU00321,Computer Basics,2
STU00321,Internet & Web,2
STU00321,SQL,2
STU00321,Business Analytics Basics,1
STU00321,Presentation Skills,1
STU00322,HTML,3
STU00322,OOP,3
STU00322,Computer Basics,2
STU00322,Internet & Web,2
STU00323,Pandas,5
STU00323,Python,5
STU00323,MS Office,4
STU00323,Problem Solving,4
STU00323,JavaScript,3
STU00323,Machine Learning,3
STU00323,REST APIs,3
STU00324,Programming Fundamentals,4
STU00324,Internet & Web,3
STU00324,Linux,3
STU00324,MS Office,3
STU00324,Problem Solving,3
STU00324,CSS,2
STU00324,HTML,2
STU00325,Algorithms,4
STU00325,Cloud Basics,3
STU00325,Git,3
STU00325,MS Office,3
STU00325,Docker,2
STU00325,HTML,2
STU00325,Linux,2
STU00326,Content Writing,2
STU00326,Excel,1
STU00326,Internet & Web,1
STU00326,MS Office,1
STU00327,Programming Fundamentals,4
STU00327,Git,3
STU00327,MS Office,3
STU00327,REST APIs,3
STU00327,Cloud Basics,2
STU00327,HTML,2
STU00327,React,2
STU00328,MS Office,2
STU00328,Programming Fundamentals,2
STU00328,Analytical Thinking,1
STU00329,Communication,2
STU00329,HTML,1
STU00329,Internet & Web,1
STU00330,Internet & Web,3
STU00330,Problem Solving,3
STU00330,Python,3
STU00330,React,3
STU00330,JavaScript,2
STU00331,Pandas,4
STU00331,Analytical Thinking,3
STU00331,Programming Fundamentals,3
STU00331,SQL,3
STU00331,HTML,2
STU00331,JavaScript,2
STU00331,Machine Learning,2
STU00332,Analytical Thinking,3
STU00332,Problem Solving,3
STU00332,Computer Basics,2
STU00332,Node.js,2
STU00333,HTML,2
STU00333,Computer Basics,1
STU00333,Excel,1
STU00333,UI Design,1
STU00334,Business Communication,5
STU00334,Excel,5
STU00334,Communication,4
STU00334,Problem Solving,4
STU00334,Business Analytics Basics,3
STU00334,Presentation Skills,3
STU00334,Testing Basics,3
STU00335,Computer Basics,1
STU00335,NumPy,1
STU00335,Power BI,1
STU00335,Python,1
STU00336,Power BI,5
STU00336,Computer Basics,4
STU00336,Internet & Web,4
STU00336,SQL,4
STU00336,Presentation Skills,3
STU00336,Testing Basics,3
STU00336,UI Design,3
STU00337,Statistics,2
STU00337,Internet & Web,1
STU00337,Power BI,1
STU00337,UI Design,1
STU00338,Python,4
STU00338,Docker,3
STU00338,Problem Solving,3
STU00338,SQL,3
STU00338,Node.js,2
STU00339,Internet & Web,2
STU00339,Communication,1
STU00339,HTML,1
STU00340,Business Communication,2
STU00340,Communication,1
STU00340,Internet & Web,1
STU00340,UI Design,1
STU00341,Computer Basics,2
STU00341,HTML,1
STU00341,Problem Solving,1
STU00342,AutoCAD Basics,3
STU00342,Project Planning,3
STU00342,Cloud Basics,2
STU00342,Internet & Web,2
STU00343,OOP,5
STU00343,Git,4
STU00343,Problem Solving,4
STU00343,SQL,4
STU00343,Docker,3
STU00343,HTML,3
STU00344,Problem Solving,3
STU00344,Internet & Web,2
STU00344,OOP,2
STU00344,Programming Fundamentals,2
STU00345,Pandas,5
STU00345,Computer Basics,4
STU00345,Problem Solving,4
STU00345,Programming Fundamentals,4
STU00345,CSS,3
STU00345,NumPy,3
STU00345,REST APIs,3
STU00346,Presentation Skills,2
STU00346,Business Communication,1
STU00346,Internet & Web,1
STU00346,Programming Fundamentals,1
STU00347,Problem Solving,2
STU00347,Internet & Web,1
STU00347,UI Design,1
STU00348,Data Structures,4
STU00348,Computer Basics,3
STU00348,Git,3
STU00348,REST APIs,3
STU00349,Operating Systems,4
STU00349,MS Office,3
STU00349,Programming Fundamentals,3
STU00349,React,3
STU00349,REST APIs,2
STU00350,Business Communication,5
STU00350,Computer Basics,4
STU00350,Internet & Web,4
STU00350,Problem Solving,4
STU00350,Business Analytics Basics,3
STU00350,Testing Basics,3
STU00350,UI Design,3
STU00351,Business Communication,2
STU00351,Communication,2
STU00351,MS Office,2
STU00352,CSS,3
STU00352,Computer Basics,3
STU00352,Git,3
STU00352,Internet & Web,3
STU00352,Python,3
STU00352,Cloud Basics,2
STU00352,JavaScript,2
STU00353,AutoCAD Basics,1
STU00353,Business Communication,1
STU00353,Computer Basics,1
STU00354,Analytical Thinking,3
STU00354,Cloud Basics,3
STU00354,Computer Basics,3
STU00354,Internet & Web,3
STU00354,JavaScript,3
STU00355,Business Communication,5
STU00355,Data Structures,5
STU00355,Programming Fundamentals,5
STU00355,SQL,5
STU00355,CSS,4
STU00355,HTML,4
STU00355,Machine Learning,4
STU00356,Communication,1
STU00356,HTML,1
STU00356,Internet & Web,1
STU00356,UI Design,1
STU00357,Programming Fundamentals,4
STU00357,Git,3
STU00357,Internet & Web,3
STU00357,REST APIs,3
STU00357,Linux,2
STU00358,HTML,2
STU00358,Computer Basics,1
STU00358,MS Office,1
STU00358,Programming Fundamentals,1
STU00359,Analytical Thinking,3
STU00359,AutoCAD Basics,3
STU00359,Communication,2
STU00359,Java,2
STU00360,Internet & Web,1
STU00360,MS Office,1
STU00360,NumPy,1
STU00360,Problem Solving,1
STU00361,Analytical Thinking,4
STU00361,Communication,3
STU00361,Java,3
STU00361,SQL,3
STU00361,Excel,2
STU00362,Problem Solving,3
STU00362,Internet & Web,2
STU00362,Node.js,2
STU00362,SQL,2
STU00363,Business Analytics Basics,1
STU00363,Communication,1
STU00363,Internet & Web,1
STU00363,Problem Solving,1
STU00364,Git,5
STU00364,Data Visualization,4
STU00364,MS Office,4
STU00364,SQL,4
STU00364,NumPy,3
STU00364,Pandas,3
STU00364,REST APIs,3
STU00365,Database Basics,3
STU00365,Docker,2
STU00365,Git,2
STU00365,MS Office,2
STU00365,Statistics,2
STU00366,Computer Basics,2
STU00366,Linux,2
STU00366,MS Office,2
STU00366,Problem Solving,2
STU00366,REST APIs,2
STU00366,Azure,1
STU00366,HTML,1
STU00367,Communication,1
STU00367,Computer Basics,1
STU00367,UI Design,1
STU00368,CSS,5
STU00368,Business Communication,4
STU00368,Internet & Web,4
STU00368,Programming Fundamentals,4
STU00368,MongoDB,3
STU00368,Node.js,3
STU00369,Python,2
STU00369,Excel,1
STU00369,Internet & Web,1
STU00369,Testing Basics,1
STU00370,Database Basics,4
STU00370,Internet & Web,3
STU00370,Java,3
STU00370,MS Office,3
STU00370,Linux,2
STU00371,Presentation Skills,2
STU00371,Computer Basics,1
STU00371,JavaScript,1
STU00371,MS Office,1
STU00371,UI Design,1
STU00372,Communication,2
STU00372,Presentation Skills,2
STU00372,Problem Solving,1
STU00372,Testing Basics,1
STU00373,Docker,4
STU00373,Git,4
STU00373,Internet & Web,4
STU00373,Problem Solving,4
STU00373,JavaScript,3
STU00374,Internet & Web,2
STU00374,MS Office,2
STU00374,Business Communication,1
STU00375,Communication,3
STU00375,Business Communication,2
STU00375,Creativity,2
STU00375,Problem Solving,2
STU00376,Git,4
STU00376,Programming Fundamentals,4
STU00376,Cloud Basics,3
STU00376,MS Office,3
STU00376,CI/CD,2
STU00377,Analytical Thinking,3
STU00377,AutoCAD Basics,3
STU00377,Problem Solving,3
STU00377,Testing Basics,2
STU00378,Business Communication,1
STU00378,MS Office,1
STU00378,Problem Solving,1
STU00379,Git,1
STU00379,MS Office,1
STU00379,Testing Basics,1
STU00380,Business Communication,1
STU00380,Excel,1
STU00380,Git,1
STU00380,MS Office,1
STU00381,Business Communication,1
STU00381,Computer Basics,1
STU00381,Git,1
STU00382,Data Structures,3
STU00382,Docker,2
STU00382,Flutter,2
STU00382,Internet & Web,2
STU00382,MS Office,2
STU00383,Excel,3
STU00383,Git,3
STU00383,MS Office,3
STU00383,SQL,3
STU00383,Linux,2
STU00383,NumPy,2
STU00383,REST APIs,2
STU00384,Computer Basics,1
STU00384,Excel,1
STU00384,MS Office,1
STU00385,Project Planning,2
STU00385,MS Office,1
STU00385,Testing Basics,1
STU00386,Git,3
STU00386,Internet & Web,3
STU00386,MS Office,3
STU00386,Problem Solving,3
STU00386,CSS,2
STU00386,Docker,2
STU00386,Node.js,2
STU00387,Power BI,3
STU00387,Communication,2
STU00387,Computer Basics,2
STU00387,HTML,2
STU00387,Problem Solving,2
STU00387,Presentation Skills,1
